evaluation_row	IDENTITY_ADAPTIVE_adjusted_unscaled_sse	IDENTITY_ADAPTIVE_nearest_sse	IDENTITY_ADAPTIVE_rescaled_sse	IDENTITY_UNIFORM_adjusted_unscaled_sse	IDENTITY_UNIFORM_nearest_sse	IDENTITY_UNIFORM_rescaled_sse	QR_ADAPTIVE_adjusted_unscaled_sse	QR_ADAPTIVE_nearest_sse	QR_ADAPTIVE_rescaled_sse	QR_UNIFORM_adjusted_unscaled_sse	QR_UNIFORM_nearest_sse	QR_UNIFORM_rescaled_sse
19	544.6658915335447	544.6658915335447	551.096204020521	544.6658915335447	544.6658915335447	551.096204020521	474.19341708171527	464.1561328080052	462.7287885663593	474.19341708171527	464.1561328080052	462.7287885663593
20	1422.518045639963	1317.317454246915	1315.0702779811386	1422.518045639963	1317.317454246915	1315.0702779811386	1245.3491117767421	672.0647001153284	486.383959208464	1245.3491117767421	672.0647001153284	486.383959208464
21	747.8665619263917	746.6391592733822	751.6948594250315	747.8665619263917	746.6391592733822	751.6948594250315	761.5628975527059	486.07277385361033	423.6230852023247	761.5628975527059	486.07277385361033	423.6230852023247
22	1458.6979522890845	1453.9340791023944	1480.2127803318438	1458.6979522890845	1453.9340791023944	1480.2127803318438	685.6062097003881	671.4812768091191	645.7642178637057	685.6062097003881	671.4812768091191	645.7642178637057
23	852.1684548639817	827.2965867201631	828.4511437379025	852.1684548639817	827.2965867201631	828.4511437379025	691.1967429306153	540.0556909217994	467.22765756374895	691.1967429306153	540.0556909217994	467.22765756374895
24	612.0648810020768	612.0648810020768	614.7782822289385	612.0648810020768	612.0648810020768	614.7782822289385	435.222381261867	412.7421878451429	380.07411039487283	435.222381261867	412.7421878451429	380.07411039487283
25	953.1257223096106	915.765444921002	827.8703598839508	953.1257223096106	915.765444921002	827.8703598839508	524.49900415658	492.3671003308267	481.044119153161	524.49900415658	492.3671003308267	481.044119153161
26	921.5353709730452	740.6613073429144	673.3299217034912	921.5353709730452	740.6613073429144	673.3299217034912	571.3220527394999	561.770993442241	545.3857404464021	571.3220527394999	561.770993442241	545.3857404464021
27	372.7094985144372	371.9003524609284	377.4518164513758	372.7094985144372	371.9003524609284	377.4518164513758	206.54679633422873	179.87669799466047	163.0630968318459	206.54679633422873	179.87669799466047	163.0630968318459
28	1192.0170020704027	1143.6439568281858	1034.4335969409535	1192.0170020704027	1143.6439568281858	1034.4335969409535	766.0385164024945	762.6141543945757	764.6700016587138	766.0385164024945	762.6141543945757	764.6700016587138
29	292.3077528792812	292.3077528792812	295.57865581394026	292.3077528792812	292.3077528792812	295.57865581394026	232.4301103262597	232.4301103262597	234.12746334795736	232.4301103262597	232.4301103262597	234.12746334795736
30	1168.434620349276	1126.1978127183802	1090.371676161271	1168.434620349276	1126.1978127183802	1090.371676161271	696.239597509546	671.9033855005737	657.5376815255416	696.239597509546	671.9033855005737	657.5376815255416
31	428.8082905902875	428.8082905902875	435.77147710159477	428.8082905902875	428.8082905902875	435.77147710159477	280.4516269567116	234.4531574365426	209.60212147414234	280.4516269567116	234.4531574365426	209.60212147414234
